ISO,Year,GDP per capita growth (annual %)
BHR,2009,-3.979197726
BHR,2010,0.077166959
BHR,2011,4.787472097
BHR,2012,2.605781234
BHR,2013,1.576686846
BHR,2014,-0.560855463
BHR,2015,-1.663292787
BHR,2016,-0.079109875
BHR,2017,-0.457057166
BHR,2018,1.918495729
BHR,2019,3.382740869
BHR,2020,-5.173074009
BHR,2021,2.119198225
BHR,2022,4.764512125
BHR,2023,0.42885938
BHR,2024,2.264333518
BGD,1960,
BGD,1961,3.110419719
BGD,1962,2.434773841
BGD,1963,-3.315593024
BGD,1964,7.760333196
BGD,1965,-1.318225165
BGD,1966,-0.372470692
BGD,1967,-4.72039173
BGD,1968,6.313411169
BGD,1969,-1.615764764
BGD,1970,2.92079667
BGD,1971,-7.117480256
BGD,1972,-15.61251724
BGD,1973,0.40936438
BGD,1974,6.532698863
BGD,1975,-6.570574215
BGD,1976,3.01376174
BGD,1977,0.149792974
BGD,1978,4.492528204
BGD,1979,2.307157782
BGD,1980,-1.564968965
BGD,1981,4.518544665
BGD,1982,-0.629252595
BGD,1983,1.134446241
BGD,1984,2.14633009
BGD,1985,0.828029751
BGD,1986,1.755949338
BGD,1987,1.474959677
BGD,1988,0.260566561
BGD,1989,0.752490666
BGD,1990,3.540805414
BGD,1991,1.526796288
BGD,1992,3.4738382
BGD,1993,2.779078567
BGD,1994,1.981565712
BGD,1995,3.185893833
BGD,1996,2.629544607
BGD,1997,2.57102378
BGD,1998,3.209952444
BGD,1999,2.700692492
BGD,2000,3.38671359
BGD,2001,3.340278822
BGD,2002,2.242860585
BGD,2003,3.226324776
BGD,2004,3.81635685
BGD,2005,5.201313687
BGD,2006,5.440428815
BGD,2007,5.913202756
BGD,2008,4.960571702
BGD,2009,4.070764216
BGD,2010,4.650462974
BGD,2011,5.501503282
BGD,2012,5.505480202
BGD,2013,5.023418397
BGD,2014,5.099054602
BGD,2015,5.604495397
BGD,2016,6.1618156
BGD,2017,5.68710307
BGD,2018,6.441974947
BGD,2019,6.972643998
BGD,2020,2.586478166
BGD,2021,6.07069417
BGD,2022,6.008474629
BGD,2023,4.490704094
BGD,2024,2.96499838
BRB,1960,
BRB,1961,6.654892409
BRB,1962,8.098228702
BRB,1963,-6.010627008
BRB,1964,3.95420561
BRB,1965,10.30448432
BRB,1966,2.908558697
BRB,1967,9.698090224
BRB,1968,6.298462034
BRB,1969,7.128751654
BRB,1970,9.534432508
BRB,1971,4.004053935
BRB,1972,1.075032108
BRB,1973,1.071885757
BRB,1974,-4.823839032
BRB,1975,-2.055444613
BRB,1976,4.2493935
BRB,1977,3.566418018
BRB,1978,4.9082084
BRB,1979,8.014096811
BRB,1980,4.267249337
BRB,1981,-2.189848631
BRB,1982,-5.210927714
BRB,1983,0.146322174
BRB,1984,3.223231639
BRB,1985,0.742566225
BRB,1986,4.777326285
BRB,1987,2.32739078
BRB,1988,3.31103086
BRB,1989,3.461122239
BRB,1990,-3.484463733
BRB,1991,-4.192979721
BRB,1992,-6.016460946
BRB,1993,0.499601554
BRB,1994,1.77956019
BRB,1995,1.850877928
BRB,1996,3.879351748
BRB,1997,4.69699252
BRB,1998,3.7110732
BRB,1999,0.303697654
BRB,2000,4.62813476
BRB,2001,-2.500145821
BRB,2002,0.129980081
BRB,2003,1.549609072
BRB,2004,0.834158698
BRB,2005,3.410738133
BRB,2006,5.561411366
BRB,2007,1.59529283
BRB,2008,0.107256161
BRB,2009,-5.505489283
BRB,2010,-2.615599863
BRB,2011,-1.05353551
BRB,2012,-0.60091944
BRB,2013,-1.269562702
BRB,2014,-0.163173017
BRB,2015,-1.07426729
BRB,2016,1.570578631
BRB,2017,-0.076334649
BRB,2018,-1.364175224
BRB,2019,0.475051849
BRB,2020,-15.20242331
BRB,2021,-0.413697039
BRB,2022,17.76149167
BRB,2023,4.08718373
BRB,2024,3.75186089
BLR,1960,
BLR,1961,
BLR,1962,
BLR,1963,
BLR,1964,
BLR,1965,
BLR,1966,
BLR,1967,
BLR,1968,
BLR,1969,
BLR,1970,
BLR,1971,
BLR,1972,
BLR,1973,
BLR,1974,
BLR,1975,
BLR,1976,
BLR,1977,
BLR,1978,
BLR,1979,
BLR,1980,
BLR,1981,
BLR,1982,
BLR,1983,
BLR,1984,
BLR,1985,
BLR,1986,
BLR,1987,
BLR,1988,
BLR,1989,
BLR,1990,
BLR,1991,-1.245567153
BLR,1992,-9.798383573
BLR,1993,-7.803770146
BLR,1994,-11.59557508
BLR,1995,-10.10885271
BLR,1996,3.146685992
BLR,1997,11.86395221
BLR,1998,8.889364576
BLR,1999,3.866378692
BLR,2000,6.299636275
BLR,2001,5.263892177
BLR,2002,5.716082481
BLR,2003,7.794917852
BLR,2004,12.21261835
BLR,2005,10.14976717
BLR,2006,10.67558671
BLR,2007,9.099460044
BLR,2008,10.58130507
BLR,2009,0.4467057
BLR,2010,7.985732826
BLR,2011,5.79755018
BLR,2012,1.867269773
BLR,2013,1.037490027
BLR,2014,1.594062008
BLR,2015,-3.957251254
BLR,2016,-2.611913805
BLR,2017,2.644807522
BLR,2018,3.369991519
BLR,2019,1.651367504
BLR,2020,-0.251224717
BLR,2021,3.290817516
BLR,2022,-3.888540083
BLR,2023,4.691207974
BLR,2024,4.51757015
BEL,1960,
BEL,1961,4.630257134
BEL,1962,4.794034518
BEL,1963,3.574353541
BEL,1964,5.949139356
BEL,1965,2.624444661
BEL,1966,2.461462453
BEL,1967,3.291575742
BEL,1968,3.785044364
BEL,1969,6.328283647
BEL,1970,6.247845513
BEL,1971,3.796488656
BEL,1972,4.884088168
BEL,1973,6.047488542
BEL,1974,4.23677803
BEL,1975,-2.248829962
BEL,1976,5.464140149
BEL,1977,0.501978435
BEL,1978,2.745990116
BEL,1979,2.249127606
BEL,1980,4.329008291
BEL,1981,-0.276653762
BEL,1982,0.622329065
BEL,1983,0.319812571
BEL,1984,2.467921209
BEL,1985,1.621519047
BEL,1986,1.786469858
BEL,1987,2.219478239
BEL,1988,4.390794858
BEL,1989,3.093999118
BEL,1990,2.830267877
BEL,1991,1.455371862
BEL,1992,1.119565668
BEL,1993,-1.347999478
BEL,1994,2.909318699
BEL,1995,2.170550243
BEL,1996,1.123650269
BEL,1997,3.542803056
BEL,1998,1.744347977
BEL,1999,3.305681097
BEL,2000,3.465478232
BEL,2001,0.752467698
BEL,2002,1.251994282
BEL,2003,0.615852527
BEL,2004,3.123931284
BEL,2005,1.760456465
BEL,2006,1.878174189
BEL,2007,2.91838152
BEL,2008,-0.343476137
BEL,2009,-2.692534717
BEL,2010,1.776183416
BEL,2011,0.613616928
BEL,2012,-0.403775116
BEL,2013,-0.166173061
BEL,2014,1.314774623
BEL,2015,0.887876358
BEL,2016,0.682454833
BEL,2017,1.084311513
BEL,2018,1.415289375
BEL,2019,1.89071932
BEL,2020,-5.20244011
BEL,2021,5.771345643
BEL,2022,3.420168308
BEL,2023,0.281207552
BEL,2024,0.258325283
BLZ,1960,
BLZ,1961,2.299993079
BLZ,1962,2.26056118
BLZ,1963,2.125808997
BLZ,1964,2.003957924
BLZ,1965,1.851041395
BLZ,1966,1.633720272
BLZ,1967,1.739480489
BLZ,1968,4.146573713
BLZ,1969,2.143913602
BLZ,1970,2.467367879
BLZ,1971,2.207948236
BLZ,1972,8.564268933
BLZ,1973,3.877992404
BLZ,1974,12.01850708
BLZ,1975,1.843329417
BLZ,1976,-2.070908779
BLZ,1977,4.311598747
BLZ,1978,5.722136529
BLZ,1979,5.266933438
BLZ,1980,9.493481895
BLZ,1981,-1.397991874
BLZ,1982,-2.570200694
BLZ,1983,-4.494565163
BLZ,1984,-0.411300256
BLZ,1985,-1.307283939
BLZ,1986,2.202531429
BLZ,1987,8.281554271
BLZ,1988,7.380629877
BLZ,1989,10.53302979
BLZ,1990,9.03038784
BLZ,1991,9.411672271
BLZ,1992,10.40361822
BLZ,1993,4.003825686
BLZ,1994,-2.126400794
BLZ,1995,-1.758429668
BLZ,1996,-1.857191197
BLZ,1997,0.814424851
BLZ,1998,0.325381307
BLZ,1999,5.722213316
BLZ,2000,8.632715541
BLZ,2001,1.789774665
BLZ,2002,2.255905949
BLZ,2003,6.43585885
BLZ,2004,1.730993286
BLZ,2005,-0.719541027
BLZ,2006,1.553754319
BLZ,2007,0.483371873
BLZ,2008,-4.35067134
BLZ,2009,-3.019040323
BLZ,2010,-1.295373281
BLZ,2011,-2.394190992
BLZ,2012,1.530338261
BLZ,2013,2.248911758
BLZ,2014,1.855554613
BLZ,2015,0.736857598
BLZ,2016,-2.24225455
BLZ,2017,-4.04836188
BLZ,2018,-0.757266963
BLZ,2019,2.753464635
BLZ,2020,-15.00068035
BLZ,2021,16.39580579
BLZ,2022,7.64170339
BLZ,2023,-0.911086213
BLZ,2024,6.604734215
BEN,1960,
BEN,1961,1.451144084
BEN,1962,-5.111051704
BEN,1963,2.825280758
BEN,1964,4.6354801
BEN,1965,3.234781725
BEN,1966,1.500861687
BEN,1967,-0.98609372
BEN,1968,1.674365521
BEN,1969,0.682677458
BEN,1970,-0.128531728
BEN,1971,-3.687325252
BEN,1972,4.011657805
BEN,1973,1.307260501
BEN,1974,0.907300354
BEN,1975,-7.180182238
BEN,1976,-1.594456395
BEN,1977,2.346730073
BEN,1978,-1.334720734
BEN,1979,3.739556785
BEN,1980,3.878492157
BEN,1981,6.875964567
BEN,1982,-0.674353711
BEN,1983,-7.08354719
BEN,1984,4.820793288
BEN,1985,4.399750497
BEN,1986,-0.831611572
BEN,1987,-4.424573155
BEN,1988,0.306527533
BEN,1989,-5.781173642
BEN,1990,5.678424808
BEN,1991,1.059894065
BEN,1992,-0.174577694
BEN,1993,1.243124435
BEN,1994,-1.72472268
BEN,1995,3.826683556
BEN,1996,1.629860214
BEN,1997,2.658915884
BEN,1998,0.804830625
BEN,1999,2.132400379
BEN,2000,2.6504315
BEN,2001,2.164524391
BEN,2002,1.509640257
BEN,2003,0.336976511
BEN,2004,1.280779944
BEN,2005,-1.510433395
BEN,2006,0.750089698
BEN,2007,2.900175704
BEN,2008,1.776470696
BEN,2009,-0.703743156
BEN,2010,-0.888244805
BEN,2011,-0.057123017
BEN,2012,1.74647753
BEN,2013,4.076668027
BEN,2014,3.260772171
BEN,2015,-1.184320438
BEN,2016,0.36116614
BEN,2017,2.6704172
BEN,2018,3.737015543
BEN,2019,3.982113266
BEN,2020,1.120202648
BEN,2021,4.413354351
BEN,2022,3.58043408
BEN,2023,3.703325128
BEN,2024,4.840178691
BMU,1960,
BMU,1961,2.458860437
BMU,1962,1.8345761
BMU,1963,-1.384302388
BMU,1964,8.548317161
BMU,1965,2.440142448
BMU,1966,11.83526072
BMU,1967,11.03305692
BMU,1968,0.302356941
BMU,1969,1.617932055
BMU,1970,4.643896683
BMU,1971,2.487810579
BMU,1972,1.43476924
BMU,1973,1.209585804
BMU,1974,0.668046203
BMU,1975,3.625537104
BMU,1976,8.772713553
BMU,1977,5.675004011
BMU,1978,1.245819396
BMU,1979,1.983823027
BMU,1980,7.630187383
BMU,1981,1.766632529
BMU,1982,-5.964594591
BMU,1983,1.282647804
BMU,1984,-0.232564086
BMU,1985,-2.670355319
BMU,1986,6.013944308
BMU,1987,3.056673772
BMU,1988,3.259731105
BMU,1989,-0.312179175
BMU,1990,-0.727990781
BMU,1991,-4.241437275
BMU,1992,-0.783533834
BMU,1993,2.292256869
BMU,1994,-0.042793868
BMU,1995,3.816873068
BMU,1996,2.108168799
BMU,1997,3.967293989
BMU,1998,3.108400628
BMU,1999,2.56233775
BMU,2000,8.560550259
BMU,2001,6.673039057
BMU,2002,-1.913785699
BMU,2003,3.006253556
BMU,2004,2.044833778
BMU,2005,1.42128117
BMU,2006,5.337260155
BMU,2007,3.056475297
BMU,2008,-2.315543075
BMU,2009,-6.020136318
BMU,2010,-2.747672946
BMU,2011,-3.754826881
BMU,2012,-5.175857524
BMU,2013,-0.16677148
BMU,2014,-3.632855408
BMU,2015,0.878744269
BMU,2016,-0.63372064
BMU,2017,3.401191878
BMU,2018,-0.827444989
BMU,2019,-0.124745932
BMU,2020,-7.225547894
BMU,2021,4.177012512
BMU,2022,6.310136679
BMU,2023,4.999919489
BMU,2024,2.203310107
BTN,1960,
BTN,1961,
BTN,1962,
BTN,1963,
BTN,1964,
BTN,1965,
BTN,1966,
BTN,1967,
BTN,1968,
BTN,1969,
BTN,1970,
BTN,1971,-0.759182926
BTN,1972,-2.222390386
BTN,1973,-1.930241314
BTN,1974,1.638593074
BTN,1975,-6.546261513
BTN,1976,5.299031631
BTN,1977,4.278527585
BTN,1978,3.530276937
BTN,1979,1.302018084
BTN,1980,1.567272567
BTN,1981,11.41235424
BTN,1982,0.163366515
BTN,1983,6.967470379
BTN,1984,1.305282644
BTN,1985,0.834782226
BTN,1986,8.007457453
BTN,1987,25.178805
BTN,1988,1.677128074
BTN,1989,4.248618374
BTN,1990,7.442063156
BTN,1991,-2.150867414
BTN,1992,8.585607793
BTN,1993,6.233890874
BTN,1994,4.984815834
BTN,1995,8.345745823
BTN,1996,5.412245113
BTN,1997,3.504183149
BTN,1998,3.916779513
BTN,1999,5.547664743
BTN,2000,0.881596585
BTN,2001,4.880426958
BTN,2002,8.03559524
BTN,2003,5.546187247
BTN,2004,3.075106682
BTN,2005,5.105979517
BTN,2006,4.233833836
BTN,2007,14.763141
BTN,2008,3.355236093
BTN,2009,6.482664061
BTN,2010,10.71242084
BTN,2011,7.304769409
BTN,2012,4.006257826
BTN,2013,0.614996701
BTN,2014,4.745065436
BTN,2015,5.583706035
BTN,2016,7.424640568
BTN,2017,1.211372391
BTN,2018,2.762961028
BTN,2019,5.054791532
BTN,2020,-10.82261124
BTN,2021,3.689353192
BTN,2022,4.476615996
BTN,2023,4.152909811
BTN,2024,
BOL,1960,
BOL,1961,0.024994746
BOL,1962,3.423215511
BOL,1963,4.590046498
BOL,1964,1.78384207
BOL,1965,2.697641764
BOL,1966,4.880108753
BOL,1967,4.013276708
BOL,1968,6.146364268
BOL,1969,2.162936904
BOL,1970,2.897656675
BOL,1971,2.728298212
BOL,1972,5.569386166
BOL,1973,3.387110143
BOL,1974,0.638403547
BOL,1975,4.907603384
BOL,1976,2.247090158
BOL,1977,2.577383783
BOL,1978,-0.264150198
BOL,1979,-2.120223426
BOL,1980,-3.564803369
BOL,1981,-1.924837477
BOL,1982,-6.013474417
BOL,1983,-6.085977744
BOL,1984,-2.310571539
BOL,1985,-3.734705176
BOL,1986,-4.600383641
BOL,1987,0.324802543
BOL,1988,0.751404532
BOL,1989,1.615876343
BOL,1990,2.458349784
BOL,1991,3.095534118
BOL,1992,-0.406134714
BOL,1993,2.221397474
BOL,1994,2.660871687
BOL,1995,2.719495973
BOL,1996,2.448117814
BOL,1997,3.076060508
BOL,1998,3.1912197
BOL,1999,-1.311180574
BOL,2000,0.762647491
BOL,2001,-0.017100458
BOL,2002,0.785766491
BOL,2003,1.005158394
BOL,2004,2.435011684
BOL,2005,2.676006596
BOL,2006,3.025736246
BOL,2007,2.79100342
BOL,2008,4.371629809
BOL,2009,1.650077111
BOL,2010,2.428457131
BOL,2011,3.510649717
BOL,2012,3.454063612
BOL,2013,5.128470927
BOL,2014,3.844184168
BOL,2015,3.278651558
BOL,2016,2.722207157
BOL,2017,2.683728435
BOL,2018,2.740368225
BOL,2019,0.789012055
BOL,2020,-9.857106795
BOL,2021,5.035259646
BOL,2022,2.40643659
BOL,2023,1.675972067
BOL,2024,0.003115706
BIH,1960,
BIH,1961,
BIH,1962,
BIH,1963,
BIH,1964,
BIH,1965,
BIH,1966,
BIH,1967,
BIH,1968,
BIH,1969,
BIH,1970,
BIH,1971,
BIH,1972,
BIH,1973,
BIH,1974,
BIH,1975,
BIH,1976,
BIH,1977,
BIH,1978,
BIH,1979,
BIH,1980,
BIH,1981,
BIH,1982,
BIH,1983,
BIH,1984,
BIH,1985,
BIH,1986,
BIH,1987,
BIH,1988,
BIH,1989,
BIH,1990,
BIH,1991,-9.54507316
BIH,1992,-1.493699177
BIH,1993,6.089470199
BIH,1994,16.47376421
BIH,1995,16.27567174
BIH,1996,47.84541898
BIH,1997,31.77901262
BIH,1998,14.58798516
BIH,1999,8.43574268
BIH,2000,4.667607
BIH,2001,1.941344232
BIH,2002,4.812674722
BIH,2003,4.102761911
BIH,2004,7.289052143
BIH,2005,5.025655699
BIH,2006,6.275860373
BIH,2007,7.171905452
BIH,2008,7.203568124
BIH,2009,-1.31069381
BIH,2010,2.673722489
BIH,2011,2.839423788
BIH,2012,1.115320952
BIH,2013,4.02941225
BIH,2014,2.459975948
BIH,2015,5.687058388
BIH,2016,4.595967206
BIH,2017,4.57869011
BIH,2018,5.105248784
BIH,2019,4.162604854
BIH,2020,-1.657508895
BIH,2021,9.19171639
BIH,2022,5.531108829
BIH,2023,2.626169553
BIH,2024,3.154340378
BWA,1960,
BWA,1961,3.971044226
BWA,1962,4.248932682
BWA,1963,3.473026665
BWA,1964,4.32310983
BWA,1965,4.267615644
BWA,1966,5.754758708
BWA,1967,5.36533774
BWA,1968,9.99279382
BWA,1969,14.51549598
BWA,1970,16.47190753
BWA,1971,23.69496704
BWA,1972,21.91049372
BWA,1973,15.72505381
BWA,1974,3.553518253
BWA,1975,3.187575208
BWA,1976,5.085453593
BWA,1977,6.259118615
BWA,1978,7.646416964
BWA,1979,5.618852741
BWA,1980,7.717235397
BWA,1981,5.409370658
BWA,1982,7.800910598
BWA,1983,9.159207714
BWA,1984,4.786872271
BWA,1985,3.469752495
BWA,1986,4.565606848
BWA,1987,8.288303374
BWA,1988,15.93949343
BWA,1989,9.962246371
BWA,1990,3.876200609
BWA,1991,4.570731782
BWA,1992,0.062532147
BWA,1993,-0.960421541
BWA,1994,0.795369762
BWA,1995,4.258811946
BWA,1996,3.274997255
BWA,1997,5.86002743
BWA,1998,-1.757109772
BWA,1999,7.323082453
BWA,2000,-0.163772715
BWA,2001,-1.791143
BWA,2002,4.093208374
BWA,2003,2.800973794
BWA,2004,0.920692082
BWA,2005,2.696606331
BWA,2006,6.361425592
BWA,2007,3.761895523
BWA,2008,1.199231316
BWA,2009,-15.89971491
BWA,2010,7.821147002
BWA,2011,4.755573266
BWA,2012,-1.831759021
BWA,2013,9.438710744
BWA,2014,4.170990129
BWA,2015,-6.199954095
BWA,2016,5.693194554
BWA,2017,2.645912606
BWA,2018,2.720714349
BWA,2019,1.576390917
BWA,2020,-10.03323829
BWA,2021,10.25964719
BWA,2022,3.823630843
BWA,2023,1.52893818
BWA,2024,-4.563454906
BRA,1960,
BRA,1961,5.372339416
BRA,1962,3.465910762
BRA,1963,-2.321401908
BRA,1964,0.450644645
BRA,1965,-0.445326275
BRA,1966,3.824038278
BRA,1967,1.482357868
BRA,1968,7.022831242
BRA,1969,6.787928484
BRA,1970,7.70310528
BRA,1971,8.650323901
BRA,1972,9.249307736
BRA,1973,11.24263033
BRA,1974,5.592672803
BRA,1975,2.694421531
BRA,1976,7.662315195
BRA,1977,2.459657173
BRA,1978,2.494907463
BRA,1979,4.252577515
BRA,1980,6.653382115
BRA,1981,-6.45394522
BRA,1982,-1.442071146
BRA,1983,-5.074170995
BRA,1984,3.120693961
BRA,1985,5.576472452
BRA,1986,5.298203983
BRA,1987,1.498671699
BRA,1988,-1.951016507
BRA,1989,1.275262785
BRA,1990,-6.043271763
BRA,1991,-0.686503406
BRA,1992,-2.188501404
BRA,1993,3.238677951
BRA,1994,4.210940303
BRA,1995,2.632056303
BRA,1996,0.672968776
BRA,1997,1.86924435
BRA,1998,-1.14360391
BRA,1999,-0.984800298
BRA,2000,2.962220451
BRA,2001,0.077000517
BRA,2002,1.782043084
BRA,2003,-0.045832831
BRA,2004,4.571693673
BRA,2005,2.077308338
BRA,2006,2.86752084
BRA,2007,5.001470158
BRA,2008,4.092216267
BRA,2009,-1.016323621
BRA,2010,6.627829949
BRA,2011,3.131698544
BRA,2012,1.097332938
BRA,2013,2.173330805
BRA,2014,-0.303163572
BRA,2015,-4.306397559
BRA,2016,-4.010127194
BRA,2017,0.587668929
BRA,2018,1.090408604
BRA,2019,0.562970838
BRA,2020,-3.835505467
BRA,2021,4.317931617
BRA,2022,2.646315324
BRA,2023,2.833700129
BRA,2024,2.977479093
VGB,1960,
VGB,1961,
VGB,1962,
VGB,1963,
VGB,1964,
VGB,1965,
VGB,1966,
VGB,1967,
VGB,1968,
VGB,1969,
VGB,1970,
VGB,1971,
VGB,1972,
VGB,1973,
VGB,1974,
VGB,1975,
VGB,1976,
VGB,1977,
VGB,1978,
VGB,1979,
VGB,1980,
VGB,1981,
VGB,1982,
VGB,1983,
VGB,1984,
VGB,1985,
VGB,1986,
VGB,1987,
VGB,1988,
VGB,1989,
VGB,1990,
VGB,1991,
VGB,1992,
VGB,1993,
VGB,1994,
VGB,1995,
VGB,1996,
VGB,1997,
VGB,1998,
VGB,1999,
VGB,2000,
VGB,2001,
VGB,2002,
VGB,2003,
VGB,2004,
VGB,2005,
VGB,2006,
VGB,2007,
VGB,2008,
VGB,2009,
VGB,2010,
VGB,2011,
VGB,2012,
VGB,2013,
VGB,2014,
VGB,2015,
VGB,2016,
VGB,2017,
VGB,2018,
VGB,2019,
VGB,2020,
VGB,2021,
VGB,2022,
VGB,2023,
VGB,2024,
BRN,1960,
BRN,1961,
BRN,1962,
BRN,1963,
BRN,1964,
BRN,1965,
BRN,1966,
BRN,1967,
BRN,1968,
BRN,1969,
BRN,1970,
BRN,1971,
BRN,1972,
BRN,1973,
BRN,1974,
BRN,1975,-4.048254769
BRN,1976,16.78336063
BRN,1977,6.251750912
BRN,1978,3.587966826
BRN,1979,20.52185858
BRN,1980,-12.46798732
BRN,1981,-24.75641342
BRN,1982,-0.892989076
BRN,1983,-2.825312887
BRN,1984,-5.568272689
BRN,1985,-6.126239335
BRN,1986,-8.571241153
BRN,1987,-1.131393359
BRN,1988,-4.418511929
BRN,1989,-5.530349005
BRN,1990,-0.263026647
BRN,1991,0.048238528
BRN,1992,-5.721048553
BRN,1993,-3.192332183
BRN,1994,-1.538384849
BRN,1995,-1.125177116
BRN,1996,-2.400642573
BRN,1997,3.883352054
BRN,1998,-8.761956332
BRN,1999,1.96732668
BRN,2000,1.251592456
BRN,2001,-0.64060557
BRN,2002,1.896876858
BRN,2003,1.629718103
BRN,2004,-1.675105363
BRN,2005,-1.676952942
BRN,2006,2.457846999
BRN,2007,-5.375031958
BRN,2008,-5.660952755
BRN,2009,-3.724626985
BRN,2010,0.808737711
BRN,2011,1.911295621
BRN,2012,-0.621623584
BRN,2013,-3.468418672
BRN,2014,-3.805754623
BRN,2015,-1.680970268
BRN,2016,-3.698643046
BRN,2017,0.109331525
BRN,2018,-1.098959078
BRN,2019,2.726164868
BRN,2020,0.065735388
BRN,2021,-2.531238302
BRN,2022,-2.416609684
BRN,2023,0.339025329
BRN,2024,3.350954174
BGR,1960,
BGR,1961,
BGR,1962,
BGR,1963,
BGR,1964,
BGR,1965,
BGR,1966,
BGR,1967,
BGR,1968,
BGR,1969,
BGR,1970,
BGR,1971,
BGR,1972,
BGR,1973,
BGR,1974,
BGR,1975,
BGR,1976,
BGR,1977,
BGR,1978,
BGR,1979,
BGR,1980,
BGR,1981,4.551144229
BGR,1982,2.032294164
BGR,1983,3.172520882
BGR,1984,3.154807366
BGR,1985,2.684953395
BGR,1986,4.235241268
BGR,1987,5.898612494
BGR,1988,10.82009085
BGR,1989,-2.151690705
BGR,1990,-7.463207654
BGR,1991,-7.534068857
BGR,1992,-6.271263889
BGR,1993,-0.691213573
BGR,1994,2.164358852
BGR,1995,3.321186835
BGR,1996,5.749369438
BGR,1997,-13.59092238
BGR,1998,4.484023771
BGR,1999,-7.881073177
BGR,2000,5.105055789
BGR,2001,5.911160323
BGR,2002,8.195216445
BGR,2003,6.074061736
BGR,2004,7.317404312
BGR,2005,7.865501921
BGR,2006,7.616849232
BGR,2007,7.441488627
BGR,2008,6.877126917
BGR,2009,-2.722414675
BGR,2010,2.2260788
BGR,2011,2.746910336
BGR,2012,1.334066095
BGR,2013,1.483660637
BGR,2014,2.182964912
BGR,2015,4.72028573
BGR,2016,4.372882161
BGR,2017,4.115239259
BGR,2018,3.965578923
BGR,2019,5.264447923
BGR,2020,-2.240167074
BGR,2021,8.499367455
BGR,2022,4.717940257
BGR,2023,2.179218452
BGR,2024,2.846404277
BFA,1960,
BFA,1961,2.550232653
BFA,1962,4.587498788
BFA,1963,-2.730146958
BFA,1964,0.721438385
BFA,1965,2.117328006
BFA,1966,-1.095808129
BFA,1967,7.016896507
BFA,1968,1.315164942
BFA,1969,0.276666589
BFA,1970,-1.616231522
BFA,1971,-0.322395573
BFA,1972,0.56318249
BFA,1973,-1.329507387
BFA,1974,6.255875354
BFA,1975,0.943213343
BFA,1976,6.235397484
BFA,1977,-1.94188225
BFA,1978,2.032698189
BFA,1979,1.014438225
BFA,1980,-1.872463415
BFA,1981,1.446488859
BFA,1982,6.578035335
BFA,1983,-2.457063553
BFA,1984,-4.573172595
BFA,1985,5.428949255
BFA,1986,4.952235074
BFA,1987,-2.929012654
BFA,1988,2.990682684
BFA,1989,-0.526129444
BFA,1990,-3.187661934
BFA,1991,6.338472499
BFA,1992,-2.209726904
BFA,1993,0.920491455
BFA,1994,-1.207760725
BFA,1995,3.040325358
BFA,1996,8.209981105
BFA,1997,3.611022435
BFA,1998,4.382315503
BFA,1999,4.293848162
BFA,2000,-1.107106602
BFA,2001,3.409757708
BFA,2002,1.17736897
BFA,2003,4.492946881
BFA,2004,1.24360967
BFA,2005,5.295740309
BFA,2006,2.988892119
BFA,2007,1.001312767
BFA,2008,2.736636763
BFA,2009,-0.000227774
BFA,2010,5.319349159
BFA,2011,3.516336236
BFA,2012,3.288783465
BFA,2013,2.665082759
BFA,2014,1.270476556
BFA,2015,0.888259828
BFA,2016,2.903509091
BFA,2017,3.216405217
BFA,2018,3.767726783
BFA,2019,3.243918662
BFA,2020,-0.443420002
BFA,2021,4.431005409
BFA,2022,-0.819552931
BFA,2023,0.64957799
BFA,2024,2.653443724
BDI,1960,
BDI,1961,-15.90196524
BDI,1962,6.331874888
BDI,1963,1.964997138
BDI,1964,3.288670218
BDI,1965,1.13032095
BDI,1966,2.123023174
BDI,1967,10.96864413
BDI,1968,-2.648490147
BDI,1969,-3.576144753
BDI,1970,18.71930938
BDI,1971,0.279710021
BDI,1972,-6.399798922
BDI,1973,7.041069108
BDI,1974,-3.18211194
BDI,1975,-1.769311584
BDI,1976,5.551346427
BDI,1977,8.644480418
BDI,1978,-3.761265919
BDI,1979,-0.830806953
BDI,1980,-3.159807598
BDI,1981,7.684913821
BDI,1982,-3.492200293
BDI,1983,0.973082537
BDI,1984,-2.242127427
BDI,1985,9.394384222
BDI,1986,1.330433641
BDI,1987,3.123289546
BDI,1988,2.730074844
BDI,1989,-0.620899444
BDI,1990,1.363044013
BDI,1991,2.846685159
BDI,1992,-1.654735446
BDI,1993,-3.241248646
BDI,1994,-4.452932936
BDI,1995,-13.26998523
BDI,1996,-8.063500471
BDI,1997,-1.582477439
BDI,1998,2.768029824
BDI,1999,-3.353820296
BDI,2000,-2.895427919
BDI,2001,-0.469619803
BDI,2002,1.542047071
BDI,2003,-4.295388278
BDI,2004,0.997721141
BDI,2005,-2.778948028
BDI,2006,1.684736425
BDI,2007,-0.304003263
BDI,2008,0.623635409
BDI,2009,-1.31554958
BDI,2010,0.316683988
BDI,2011,0.376420688
BDI,2012,0.785222154
BDI,2013,1.22233332
BDI,2014,0.761607166
BDI,2015,-6.055503773
BDI,2016,-2.296878917
BDI,2017,-1.834691663
BDI,2018,-1.411807623
BDI,2019,-1.476334832
BDI,2020,-2.548980787
BDI,2021,0.329205803
BDI,2022,-0.869930825
BDI,2023,-0.096964332
BDI,2024,0.84939104
CPV,1960,
CPV,1961,
