Code,Year,population using safely managed drinking water services,population using only basic drinking water services,population using limited drinking water services,population using unimproved drinking water services,population using surface water as a primary source of drinking water
SHN,2017,89.18462,9.86538,0,0.95,0
SHN,2018,89.22964,9.87036,0,0.9,0
SHN,2019,89.22964,9.87036,0,0.9,0
SHN,2020,89.22964,9.87036,0,0.9,0
SHN,2021,89.22964,9.87036,0,0.9,0
SHN,2022,89.22964,9.87036,0,0.9,0
KNA,2000,,,0,1.5501059,0
KNA,2001,,,0,1.5376475,0
KNA,2002,,,0,1.525189,0
KNA,2003,,,0,1.5127305,0
KNA,2004,,,0,1.500272,0
KNA,2005,,,0,1.4878136,0
KNA,2006,,,0,1.4753551,0
KNA,2007,,,0,1.4628967,0
KNA,2008,,,0,1.4504381,0
KNA,2009,,,0,1.4379797,0
KNA,2010,,,0,1.4255213,0
KNA,2011,,,0,1.4130628,0
KNA,2012,,,0,1.4006044,0
KNA,2013,,,0,1.3881459,0
KNA,2014,,,0,1.3881459,0
KNA,2015,,,0,1.3881459,0
KNA,2016,,,0,1.3881459,0
KNA,2017,,,0,1.3881459,0
LCA,2000,,,1.7337755,7.886355,0
LCA,2001,,,1.7322247,7.9049764,0
LCA,2002,,,1.7263309,7.975755,0
LCA,2003,,,1.7282614,7.6195726,0
LCA,2004,,,1.7304581,7.254275,0
LCA,2005,,,1.7329416,6.879907,0
LCA,2006,,,1.7356867,6.4970098,0
LCA,2007,,,1.7386984,6.1058064,0
LCA,2008,,,1.7419617,5.7067094,0
LCA,2009,,,1.7454911,5.2998857,0
LCA,2010,,,1.7498499,4.881474,0
LCA,2011,,,1.7578638,4.4337554,0
LCA,2012,,,1.7658776,3.9860396,0
LCA,2013,,,1.7739419,3.5380433,0
LCA,2014,,,1.7820504,3.0899117,0
LCA,2015,,,1.7902104,2.6416948,0
LCA,2016,,,1.7984114,2.1935534,0
LCA,2017,,,1.8066561,1.7455671,0
LCA,2018,,,1.814947,1.2978487,0
LCA,2019,,,1.8152759,1.2972182,0
LCA,2020,,,1.815652,1.2965097,0
LCA,2021,,,1.8160805,1.2956866,0
LCA,2022,,,1.8165562,1.2947832,0
MAF,2000,96.7,3.3,0,0,0
MAF,2001,96.7,3.3,0,0,0
MAF,2002,96.7,3.3,0,0,0
MAF,2003,96.7,3.3,0,0,0
MAF,2004,96.7,3.3,0,0,0
MAF,2005,96.7,3.3,0,0,0
MAF,2006,96.7,3.3,0,0,0
MAF,2007,96.7,3.3,0,0,0
MAF,2008,96.7,3.3,0,0,0
MAF,2009,96.7,3.3,0,0,0
MAF,2010,96.69838,3.2999446,0,0.001674209,0
MAF,2011,96.692055,3.2997289,0,0.008218933,0
MAF,2012,96.68572,3.2995129,0,0.014763657,0
MAF,2013,96.6794,3.2992969,0,0.021308381,0
MAF,2014,96.673065,3.2990808,0,0.027853105,0
MAF,2015,96.66674,3.2988648,0,0.03439783,0
MAF,2016,96.66041,3.2986488,0,0.040942553,0
MAF,2017,96.65408,3.2984328,0,0.047487278,0
MAF,2018,96.64775,3.298217,0,0.054032,0
MAF,2019,96.641426,3.298001,0,0.060576726,0
MAF,2020,96.63509,3.297785,0,0.06712145,0
MAF,2021,96.62876,3.297569,0,0.07366618,0
MAF,2022,96.62876,3.297569,0,0.07366618,0
SPM,2007,83.1283,8.2717,0,8.6,0
SPM,2008,83.1283,8.2717,0,8.6,0
SPM,2009,83.1283,8.2717,0,8.6,0
SPM,2010,83.1283,8.2717,0,8.6,0
SPM,2011,83.1283,8.2717,0,8.6,0
SPM,2012,83.1283,8.2717,0,8.6,0
SPM,2013,83.1283,8.2717,0,8.6,0
SPM,2014,83.1283,8.2717,0,8.6,0
SPM,2015,83.1283,8.2717,0,8.6,0
SPM,2016,83.1283,8.2717,0,8.6,0
SPM,2017,83.1283,8.2717,0,8.6,0
SPM,2018,83.1283,8.2717,0,8.6,0
SPM,2019,83.1283,8.2717,0,8.6,0
SPM,2020,83.1283,8.2717,0,8.6,0
VCT,2000,,,0,4.551125,
VCT,2001,,,0,4.39433,
VCT,2002,,,0,4.236896,
VCT,2003,,,0,4.0788116,
VCT,2004,,,0,3.9200764,
VCT,2005,,,0,3.760671,
VCT,2006,,,0,3.6005936,
VCT,2007,,,0,3.439848,
VCT,2008,,,0,2.7468638,0.53153604
VCT,2009,,,0,2.586747,0.5295154
VCT,2010,,,0,2.4259427,0.5274792
VCT,2011,,,0,2.2644415,0.52542734
VCT,2012,,,0,2.1022372,0.52335995
VCT,2013,,,0,1.9393344,0.52128214
VCT,2014,,,0,1.7757015,0.51918364
VCT,2015,,,0,1.7720695,0.5170747
VCT,2016,,,0,1.7684077,0.51495016
VCT,2017,,,0,2.2775471,
VCT,2018,,,0,2.2716942,
WSM,2000,60.504856,26.55797,7.9589763,4.651445,0.3267517
WSM,2001,60.530716,26.527279,7.9608192,4.654417,0.32676885
WSM,2002,60.49463,26.570114,7.9582477,4.6502624,0.32674494
WSM,2003,60.425575,26.65207,7.9533257,4.64233,0.3266991
WSM,2004,60.35709,26.733349,7.948444,4.6344643,0.32665363
WSM,2005,60.473557,26.867538,7.966844,4.3787894,0.31326905
WSM,2006,60.588886,27.001368,7.985099,4.12472,0.29992598
WSM,2007,60.70428,27.133478,8.003298,3.8723195,0.28662363
WSM,2008,60.819508,27.264193,8.021425,3.6215138,0.27336058
WSM,2009,60.93371,27.394527,8.039421,3.3722057,0.26013625
WSM,2010,61.046913,27.524473,8.057287,3.124374,0.24695016
WSM,2011,61.15883,27.654375,8.075004,2.8779886,0.23380218
WSM,2012,61.265396,27.788677,8.092266,2.6329622,0.22069862
WSM,2013,61.513844,28.597042,7.292066,2.389411,0.2076391
WSM,2014,61.615078,29.553776,6.4891114,2.1474166,0.194619
WSM,2015,61.71493,30.513073,5.683412,1.9069468,0.1816391
WSM,2016,61.81374,31.474543,4.875032,1.6679846,0.1686983
WSM,2017,61.912212,32.43748,4.0640173,1.430496,0.15579417
WSM,2018,62.01586,33.396652,3.2503436,1.1942366,0.14290929
WSM,2019,62.07564,34.34719,2.43276,1.0213752,0.123029955
WSM,2020,62.107063,35.289585,1.6131622,0.87635094,0.113839634
WSM,2021,62.145664,36.126354,0.8928533,0.7305452,0.10458549
WSM,2022,62.191715,36.8459,0.28303853,0.5840738,0.09527324
SMR,2000,100,0,0,0,0
SMR,2001,100,0,0,0,0
SMR,2002,100,0,0,0,0
SMR,2003,100,0,0,0,0
SMR,2004,100,0,0,0,0
SMR,2005,100,0,0,0,0
SMR,2006,100,0,0,0,0
SMR,2007,100,0,0,0,0
SMR,2008,100,0,0,0,0
SMR,2009,100,0,0,0,0
SMR,2010,100,0,0,0,0
SMR,2011,100,0,0,0,0
SMR,2012,100,0,0,0,0
SMR,2013,100,0,0,0,0
SMR,2014,100,0,0,0,0
SMR,2015,100,0,0,0,0
SMR,2016,100,0,0,0,0
SMR,2017,100,0,0,0,0
SMR,2018,100,0,0,0,0
SMR,2019,100,0,0,0,0
SMR,2020,100,0,0,0,0
SMR,2021,100,0,0,0,0
SMR,2022,100,0,0,0,0
STP,2000,25.763308,42.99269,12.132165,9.155209,9.956629
STP,2001,26.221447,43.04833,12.5023365,8.691718,9.536169
STP,2002,26.715313,43.087887,12.882819,8.219688,9.094293
STP,2003,27.219223,43.11367,13.267505,7.748059,8.651542
STP,2004,27.728031,43.126366,13.655149,7.278555,8.2119
STP,2005,28.240631,43.126263,14.045445,6.8114977,7.7761636
STP,2006,28.757452,43.113407,14.438417,6.346735,7.343989
STP,2007,29.278362,43.08794,14.833973,5.88428,6.915443
STP,2008,29.803219,43.05002,15.232022,5.4241524,6.4905877
STP,2009,30.331274,42.99997,15.632376,4.966514,6.069869
STP,2010,30.862951,42.93783,16.03506,4.5112114,5.6529455
STP,2011,31.39778,42.863888,16.439953,4.058324,5.240054
STP,2012,31.935879,42.778263,16.847033,3.6077783,4.831048
STP,2013,32.472206,42.682793,17.255487,3.1606796,4.4288344
STP,2014,33.007347,42.57764,17.665459,2.7167525,4.0328007
STP,2015,33.540966,42.46327,18.076952,2.2759137,3.6429005
STP,2016,34.073025,42.34002,18.490013,1.8380402,3.2589016
STP,2017,34.603508,42.20823,18.904701,1.4029871,2.880577
STP,2018,35.132385,42.06821,19.321074,0.9706252,2.5077052
STP,2019,35.53753,41.798252,19.67751,0.75010043,2.2366104
STP,2020,35.86638,41.450977,19.996801,0.61006993,2.0757723
STP,2021,36.188213,41.096916,20.313635,0.47773805,1.9234961
STP,2022,36.300694,41.040424,20.323347,0.46466765,1.8708693
SAU,2015,,,0.66011643,0.6654425,0
SAU,2016,,,0.66187036,0.66720647,0
SAU,2017,,,0.66362417,0.66897863,0
SAU,2018,,,0.66538596,0.6707525,0
SAU,2019,,,0.6671399,0.67251784,0
SAU,2020,,,0.6689016,0.6742975,0
SAU,2021,,,0.6706555,0.6760654,0
SAU,2022,,,0.6724093,0.6778325,0
SEN,2000,20.02957,39.72597,5.0465584,33.596096,1.6018065
SEN,2001,20.263725,40.61189,5.0271335,32.564888,1.5323627
SEN,2002,20.497179,41.501816,5.000193,31.537754,1.4630591
SEN,2003,20.776388,42.414993,4.9597235,30.457022,1.3918723
SEN,2004,21.091127,43.34287,4.906657,29.339945,1.319404
SEN,2005,21.404764,44.268917,4.8457747,28.233252,1.2472936
SEN,2006,21.717913,45.193195,4.7771273,27.136248,1.1755166
SEN,2007,22.03026,46.115414,4.700892,26.049345,1.1040875
SEN,2008,22.3418,47.0354,4.617206,24.972584,1.0330074
SEN,2009,22.65223,47.952923,4.526251,23.906311,0.9622888
SEN,2010,22.962149,48.86794,4.4280753,22.849926,0.8919106
SEN,2011,23.271248,49.780205,4.322862,21.8038,0.8218855
SEN,2012,23.579227,50.689518,4.210796,20.768234,0.75222445
SEN,2013,23.886383,51.595753,4.091971,19.742975,0.68291825
SEN,2014,24.19271,52.498734,3.9665275,18.728058,0.61396825
SEN,2015,24.500572,53.398212,3.8342524,17.721653,0.5453092
SEN,2016,24.809637,54.293747,3.6953418,16.724316,0.47696093
SEN,2017,25.120453,55.184814,3.549865,15.735948,0.408919
SEN,2018,25.432404,56.071,3.398073,14.744044,0.35447863
SEN,2019,25.745743,56.951786,3.240092,13.755514,0.30686426
SEN,2020,26.060146,57.826756,3.0761387,12.776964,0.25999394
SEN,2021,26.37587,58.695354,2.906352,11.8085375,0.21388389
SEN,2022,26.69259,59.557182,2.7309585,10.850707,0.16856043
SRB,2000,74.34195,14.96484,10.060646,0.6112042,0.021360962
SRB,2001,74.38126,14.920685,10.074627,0.60216606,0.021260107
SRB,2002,74.42055,14.876514,10.088605,0.5931774,0.021159252
SRB,2003,74.459656,14.832535,10.102523,0.58422744,0.021058848
SRB,2004,74.49904,14.78813,10.116557,0.5753167,0.02095754
SRB,2005,74.538086,15.114285,9.760305,0.5664648,0.020857139
SRB,2006,74.57712,15.44178,9.402698,0.5578678,0.020535653
SRB,2007,74.616264,15.770419,9.043782,0.5493164,0.020215867
SRB,2008,74.655235,16.1006,8.683455,0.54080695,0.019898666
SRB,2009,74.69418,16.43212,8.321771,0.5323443,0.019583602
SRB,2010,74.73295,16.765171,7.958688,0.52392215,0.01927111
SRB,2011,74.77184,17.09937,7.5942926,0.51553786,0.018960318
SRB,2012,74.79855,17.449696,7.2256236,0.5074434,0.018685568
SRB,2013,74.82105,17.80592,6.855151,0.4994569,0.018423764
SRB,2014,74.84368,18.162672,6.4839964,0.4914888,0.01816264
SRB,2015,74.86615,18.520306,6.1120963,0.48354238,0.017903015
SRB,2016,74.888756,18.878475,5.7395077,0.47561657,0.017644081
SRB,2017,74.91404,19.23433,5.366583,0.46766916,0.017379146
SRB,2018,74.94201,19.588026,4.993163,0.4596969,0.017108466
SRB,2019,74.97264,19.939722,4.619088,0.4517198,0.016832305
SRB,2020,75.00594,20.28958,4.2441993,0.44372484,0.016550926
SRB,2021,75.042076,20.637592,3.868346,0.43572474,0.016264206
SRB,2022,75.07525,20.60289,3.8704367,0.43524525,0.016180916
SYC,2000,,,0,6.090035,
SYC,2001,,,0,5.964591,
SYC,2002,,,0,5.839147,
SYC,2003,,,0,5.713703,
SYC,2004,,,0,1.8157467,3.7725127
SYC,2005,,,0,1.6903027,3.7725127
SYC,2006,,,0,1.5648588,3.7725127
SYC,2007,,,0,1.4394149,3.7725127
SYC,2008,,,0,1.3139709,3.7725127
SYC,2009,,,0,1.188527,3.7725127
SYC,2010,,,0,1.063083,3.7725127
SYC,2011,,,0,0.9376392,3.7725127
SYC,2012,,,0,0.81219524,3.7725127
SYC,2013,,,0,0.6867513,3.7725127
SYC,2014,,,0,0.5613074,3.7725127
SYC,2015,,,0,0.43586344,3.7725127
SYC,2016,,,0,0.3104195,3.7725127
SYC,2017,,,0,0.18497558,3.7725127
SYC,2018,,,0,0.05953164,3.7725127
SYC,2019,,,0,3.7066004,
SYC,2020,,,0,3.5811565,
SYC,2021,,,0,3.5811565,
SYC,2022,,,0,3.5811565,
SLE,2000,5.193293,35.890934,6.5952544,15.726883,36.593636
SLE,2001,5.3065777,36.103786,6.568497,15.646154,36.374985
SLE,2002,5.4876246,37.02993,6.6409345,15.741603,35.099907
SLE,2003,5.674207,37.950756,6.709431,15.834741,33.830864
SLE,2004,5.8662515,38.86629,6.7740016,15.925561,32.567898
SLE,2005,6.069888,39.80021,6.840897,16.00783,31.281174
SLE,2006,6.2832136,40.74594,6.908361,16.081978,29.980507
SLE,2007,6.5013094,41.68534,6.9716043,16.152391,28.689354
SLE,2008,6.7240515,42.618454,7.0306473,16.21905,27.407797
SLE,2009,6.9512444,43.545055,7.0854354,16.282022,26.136242
SLE,2010,7.1827683,44.46521,7.135995,16.341293,24.874733
SLE,2011,7.418571,45.379257,7.182422,16.396742,23.623009
SLE,2012,7.658525,46.287254,7.2247386,16.44834,22.381144
SLE,2013,7.9023767,47.18873,7.262829,16.496292,21.149773
SLE,2014,8.150132,48.084282,7.2968574,16.540361,19.928368
SLE,2015,8.401603,48.973713,7.3267803,16.580643,18.717262
SLE,2016,8.65672,49.857346,7.3526893,16.616982,17.51626
SLE,2017,8.915711,50.736942,7.3750486,16.648422,16.323875
SLE,2018,9.178475,51.612946,7.3939805,16.674551,15.14005
SLE,2019,9.444749,52.48506,7.409416,16.695356,13.965419
SLE,2020,9.7143135,53.35325,7.4213514,16.710703,12.800384
SLE,2021,9.986945,54.217472,7.4297843,16.720457,11.64534
SLE,2022,10.262419,55.077698,7.4347143,16.724476,10.500691
SGP,2000,100,0,0,0,0
SGP,2001,100,0,0,0,0
SGP,2002,100,0,0,0,0
SGP,2003,100,0,0,0,0
SGP,2004,100,0,0,0,0
SGP,2005,100,0,0,0,0
SGP,2006,100,0,0,0,0
SGP,2007,100,0,0,0,0
SGP,2008,100,0,0,0,0
SGP,2009,100,0,0,0,0
SGP,2010,100,0,0,0,0
SGP,2011,100,0,0,0,0
SGP,2012,100,0,0,0,0
SGP,2013,100,0,0,0,0
SGP,2014,100,0,0,0,0
SGP,2015,100,0,0,0,0
SGP,2016,100,0,0,0,0
SGP,2017,100,0,0,0,0
SGP,2018,100,0,0,0,0
SGP,2019,100,0,0,0,0
SGP,2020,100,0,0,0,0
SGP,2021,100,0,0,0,0
SGP,2022,100,0,0,0,0
SXM,2000,,,0,3.4614863,0
SXM,2001,,,0,3.5558968,0
SXM,2002,,,0,3.650307,0
SXM,2003,,,0,3.7447174,0
SXM,2004,,,0,3.8391275,0
SXM,2005,,,0,3.933538,0
SXM,2006,,,0,4.0279484,0
SXM,2007,,,0,4.122359,0
SXM,2008,,,0,4.216769,0
SXM,2009,,,0,4.311179,0
SXM,2010,,,0,4.4055896,0
SXM,2011,,,0,4.5,0
SXM,2012,,,0,4.5944104,0
SXM,2013,,,0,4.688821,0
SXM,2014,,,0,4.688821,0
SXM,2015,,,0,4.688821,0
SXM,2016,,,0,4.688821,0
SXM,2017,,,0,4.688821,0
SVK,2000,92.17964,5.8012466,2.0191069,1.0897736e-06,0
SVK,2001,92.177986,5.8014364,2.020577,0,0
SVK,2002,92.813324,5.162947,2.023727,0,0
SVK,2003,93.44967,4.523452,2.026877,4.3609714e-07,0
SVK,2004,94.08702,3.8829505,2.030027,1.7078708e-06,0
SVK,2005,94.72538,3.2414432,2.033177,1.0535356e-06,0
SVK,2006,95.36474,2.5989156,2.036348,0,0
SVK,2007,96.005104,1.9553748,2.039519,3.0504061e-06,0
SVK,2008,96.64649,1.3108423,2.042669,2.5404682e-07,0
SVK,2009,97.28888,0.96277106,1.7483484,0,0
SVK,2010,97.93309,0.6892469,1.3776647,0,0
SVK,2011,98.57904,0.41850203,1.0024555,1.2652864e-06,0
SVK,2012,98.82872,0.5471101,0.62416536,7.582451e-07,0
SVK,2013,98.86433,0.6558437,0.47983098,0,0
SVK,2014,98.899925,0.8868247,0.21324922,0,0
SVK,2015,98.93553,0.85166234,0.21281087,0,0
SVK,2016,98.97113,0.8163894,0.2124831,0,0
SVK,2017,99.00673,0.78100586,0.21226588,1.4362753e-07,0
SVK,2018,99.04233,0.7455038,0.21216716,2.3308073e-06,0
SVK,2019,99.07793,0.7098912,0.21217899,3.1514007e-06,0
SVK,2020,99.11353,0.6741681,0.21230143,0,0
SVK,2021,99.14913,0.63833034,0.21253838,3.1908992e-06,0
SVK,2022,99.18473,0.6023782,0.21288982,2.11113e-06,0
SVN,2000,91.10523,8.394771,0,0.5,0
SVN,2001,91.10523,8.394771,0,0.5,0
SVN,2002,91.10523,8.394771,0,0.5,0
SVN,2003,91.10523,8.394771,0,0.5,0
SVN,2004,91.10523,8.394771,0,0.5,0
SVN,2005,91.10523,8.394771,0,0.5,0
SVN,2006,91.10523,8.394771,0,0.5,0
SVN,2007,91.10523,8.394771,0,0.5,0
SVN,2008,91.10523,8.394771,0,0.5,0
SVN,2009,91.10523,8.394771,0,0.5,0
SVN,2010,91.78527,7.714727,0,0.5,0
SVN,2011,92.46532,7.034683,0,0.5,0
SVN,2012,93.14536,6.35464,0,0.5,0
SVN,2013,93.8254,5.6745963,0,0.5,0
SVN,2014,94.50545,4.9945526,0,0.5,0
SVN,2015,95.18549,4.314509,0,0.5,0
SVN,2016,95.86553,3.6344655,0,0.5,0
SVN,2017,96.54558,2.954422,0,0.5,0
SVN,2018,97.225624,2.2743783,0,0.5,0
SVN,2019,97.90566,1.5943348,0,0.5,0
SVN,2020,98.27432,1.225679,0,0.5,0
SVN,2021,98.27432,1.225679,0,0.5,0
SVN,2022,98.27432,1.225679,0,0.5,0
,2000,54.854286,25.609127,2.8121243,8.350067,8.374393
,2001,55.267982,25.290913,2.8245785,8.34238,8.274148
,2002,54.77271,25.392937,2.8772657,8.7934065,8.16368
,2003,54.75212,25.51916,2.889511,8.76975,8.069459
,2004,54.702423,25.610527,2.9235535,8.7932825,7.970212
,2005,54.745117,25.709639,2.9690769,8.85242,7.723747
,2006,54.852657,25.76177,3.0160482,8.892232,7.4772925
,2007,54.991947,25.793365,3.063294,8.94189,7.2095046
,2008,55.132423,25.824274,3.1124854,8.995996,6.934819
,2009,55.290924,25.86128,3.1512575,9.039011,6.6575274
,2010,55.42841,25.911686,3.1945317,9.083648,6.381725
,2011,55.531807,25.98676,3.2425933,9.13409,6.1047487
,2012,55.613556,26.07043,3.2976623,9.196999,5.821355
,2013,55.703907,26.160427,3.3415153,9.261739,5.532414
,2014,55.782352,26.27432,3.3774717,9.325871,5.2399855
,2015,55.844677,26.413452,3.406553,9.376794,4.958523
,2016,55.919083,26.539371,3.4374015,9.416632,4.687512
,2017,55.960354,26.682432,3.4768243,9.380864,4.499528
,2018,55.86433,26.920424,3.5352664,9.365077,4.3149023
,2019,55.978695,26.99184,3.5871327,9.202734,4.2395964
,2020,55.986176,26.832685,3.7091532,9.42794,4.0440464
,2021,55.91618,27.150995,3.667059,9.423126,3.8426423
,2022,55.993107,27.13435,3.647609,9.453741,3.7711923
SLB,2000,,,5.064011,8.672575,7.578452
SLB,2001,,,5.0556664,8.655791,7.5493493
SLB,2002,,,5.0471497,8.638663,7.5196466
SLB,2003,,,5.0384607,8.621191,7.489343
SLB,2004,,,5.0296,8.603368,7.4584403
SLB,2005,,,4.9594235,9.61012,7.320657
SLB,2006,,,5.0589013,10.604967,7.1832743
SLB,2007,,,5.1526284,11.58759,7.04632
SLB,2008,,,5.2406344,12.557563,6.909752
SLB,2009,,,5.323022,13.514739,6.7737412
SLB,2010,,,5.3998265,14.458713,6.638243
SLB,2011,,,5.4712915,15.390126,6.503754
SLB,2012,,,5.5374684,16.30879,6.3702116
SLB,2013,,,5.598461,17.21478,6.2376876
SLB,2014,,,5.6543765,18.108246,6.1062484
SLB,2015,,,5.7052674,18.988981,5.975832
SLB,2016,,,5.7512712,19.857368,5.8465643
SLB,2017,,,5.792441,20.71322,5.7183814
SLB,2018,,,5.822845,21.480192,5.690706
SLB,2019,,,5.809147,21.373901,5.66315
SLB,2020,,,5.795479,21.267841,5.6356535
SLB,2021,,,5.7818694,21.162245,5.6082764
SOM,2000,,,8.086828,46.217068,22.03502
SOM,2001,,,9.215106,43.626556,21.929712
SOM,2002,,,10.33361,41.049538,21.82355
SOM,2003,,,11.455496,38.38007,21.605534
SOM,2004,,,12.557041,35.738068,21.384954
SOM,2005,,,13.637856,34.270775,20.017155
SOM,2006,,,14.697713,32.808193,18.670437
SOM,2007,,,15.804581,32.186848,18.182598
SOM,2008,,,16.84189,30.530611,16.647163
SOM,2009,,,17.834887,28.882366,15.154228
SOM,2010,,,18.782244,27.241571,13.704224
SOM,2011,,,19.683157,25.609964,12.299625
SOM,2012,,,20.636755,24.239258,11.132162
SOM,2013,,,21.5753,22.873276,9.981272
SOM,2014,,,22.498528,21.51161,8.84673
SOM,2015,,,23.406189,20.154106,7.7285523
SOM,2016,,,24.29798,18.800613,6.6268115
SOM,2017,,,25.173859,17.451385,5.541825
SOM,2018,,,26.033491,16.106298,4.473695
SOM,2019,,,26.877045,14.765779,3.422768
SOM,2020,,,27.7042,13.417043,2.4017842
SOM,2021,,,28.515003,11.995986,1.475283
SOM,2022,,,28.392174,11.889462,1.45886
ZAF,2000,,,2.8119774,4.395121,8.215442
ZAF,2001,,,2.818518,4.2236466,7.8568325
ZAF,2002,,,2.8217692,4.0502515,7.4948773
ZAF,2003,,,2.8233852,3.8780015,7.136464
ZAF,2004,,,2.8242989,3.7084363,6.7850146
ZAF,2005,,,2.8246665,3.5417793,6.440975
ZAF,2006,,,2.8243918,3.37785,6.103974
ZAF,2007,,,2.8234794,3.2166395,5.7739725
ZAF,2008,,,2.8218791,3.0580652,5.450796
ZAF,2009,,,2.819811,2.9023783,5.1349525
ZAF,2010,,,2.8171203,2.7493513,4.825973
ZAF,2011,,,2.8138669,2.5990298,4.523938
ZAF,2012,,,2.8099997,2.4513462,4.2286806
ZAF,2013,,,2.8056955,2.306439,3.9404826
ZAF,2014,,,2.8007903,2.1641176,3.6589491
ZAF,2015,,,2.7953467,2.0244198,3.3841379
ZAF,2016,,,2.7893713,1.8873241,3.115993
ZAF,2017,,,2.7829304,1.7528467,2.8545403
ZAF,2018,,,2.7760317,1.6209719,2.5997055
ZAF,2019,,,2.7686837,1.4916592,2.3514135
ZAF,2020,,,2.7608328,1.3648492,2.1095276
ZAF,2021,,,2.7526104,1.2405845,1.8741052
ZAF,2022,,,2.7440271,1.1188302,1.6450534
KOR,2002,97.10565,1.5955181,0,1.2988311,0
KOR,2003,97.10565,1.5955181,0,1.2988311,0
KOR,2004,97.10565,1.5955181,0,1.2988311,0
KOR,2005,97.10565,1.5955181,0,1.2988311,0
KOR,2006,97.10565,1.5955181,0,1.2988311,0
KOR,2007,97.27112,1.5119444,0,1.2169365,0
KOR,2008,97.43673,1.4282298,0,1.135042,0
KOR,2009,97.60248,1.3443745,0,1.0531473,0
KOR,2010,97.76837,1.2603785,0,0.97125274,0
KOR,2011,97.9344,1.1762416,0,0.88935816,0
KOR,2012,98.10057,1.091964,0,0.8074636,0
KOR,2013,98.266884,1.0075456,0,0.725569,0
KOR,2014,98.43334,0.9229865,0,0.64367443,0
KOR,2015,98.583755,0.85446376,0,0.56177986,0
KOR,2016,98.692696,0.8274183,0,0.47988528,0
KOR,2017,98.80168,0.80032724,0,0.39799067,0
KOR,2018,98.91071,0.7731905,0,0.3160961,0
KOR,2019,99.01979,0.74600804,0,0.23420152,0
KOR,2020,99.128914,0.71878,0,0.15230694,0
KOR,2021,99.21022,0.71936953,0,0.07041236,0
KOR,2022,99.28012,0.7198764,0,0,0
SSD,2011,,,24.40429,13.545605,20.886883
SSD,2012,,,25.922337,13.546754,19.293713
SSD,2013,,,27.478128,13.548529,17.69865
SSD,2014,,,29.069933,13.551064,16.10162
SSD,2015,,,30.695736,13.554395,14.50236
SSD,2016,,,32.35358,13.558728,12.90088
SSD,2017,,,34.041378,13.564196,11.2971
SSD,2018,,,35.756752,13.570901,9.690841
SSD,2019,,,37.497322,13.546074,8.114947
SSD,2020,,,37.426964,13.537555,8.084555
SSD,2021,,,37.353085,13.528613,8.052642
SSD,2022,,,37.27522,13.519179,8.019009
,2000,,,3.5895133,13.732947,2.2346075
,2001,,,3.5922883,13.170238,2.1652887
,2002,,,3.5788543,12.619896,2.0973513
,2003,,,3.563717,12.058287,2.0283687
,2004,,,3.5478373,11.500734,1.9600198
,2005,,,3.530803,10.953877,1.8908782
,2006,,,3.5149996,10.412624,1.8229004
,2007,,,3.4986024,9.875494,1.7559198
,2008,,,3.4814215,9.342106,1.6894267
,2009,,,3.4635153,8.811611,1.6239172
,2010,,,3.4450657,8.283129,1.5599564
,2011,,,3.425971,7.7595873,1.4976616
,2012,,,3.405996,7.2385836,1.4362832
,2013,,,3.3852332,6.727599,1.3682684
,2014,,,3.3635807,6.2105002,1.3101145
,2015,,,3.3411052,5.6968207,1.2526535
,2016,,,3.3179545,5.1863766,1.1957761
,2017,,,3.294018,4.6815257,1.1397148
,2018,,,3.2662816,4.1874332,1.0824324
,2019,,,3.2367635,3.6972198,1.0174035
,2020,,,3.2086668,3.2060337,0.9643698
,2021,,,3.1868062,2.7212932,0.9123061
,2022,,,3.1820478,2.268222,0.8654348
ESP,2000,99.352005,0.64799476,0,1.4957052e-06,0
ESP,2001,99.35277,0.6472333,0,0,0
ESP,2002,99.38708,0.61292243,0,1.6951899e-06,0
ESP,2003,99.42211,0.5778861,0,1.1099858e-06,0
ESP,2004,99.45735,0.5426499,0,0,0
ESP,2005,99.49275,0.5072442,0,2.1817943e-06,0
ESP,2006,99.52834,0.47165442,0,2.075228e-06,0
ESP,2007,99.564125,0.43587336,0,3.8159633e-06,0
ESP,2008,99.60008,0.3999148,0,1.9375507e-06,0
ESP,2009,99.60359,0.39640382,0,3.2181565e-06,0
ESP,2010,99.60647,0.3935324,0,3.2039911e-06,0
ESP,2011,99.60933,0.39067248,0,0,0
ESP,2012,99.59834,0.38782153,0,0.013834804,0
ESP,2013,99.57172,0.3849251,0,0.043358486,0
ESP,2014,99.54494,0.38200364,0,0.07306068,0
ESP,2015,99.547646,0.37908244,0,0.07327369,0
ESP,2016,99.55037,0.37613645,0,0.07349772,0
ESP,2017,99.553116,0.37316567,0,0.07371555,0
ESP,2018,99.55588,0.37018254,0,0.07394357,0
ESP,2019,99.55868,0.36716235,0,0.07416172,0
ESP,2020,99.56148,0.36412972,0,0.07439023,0
ESP,2021,99.56429,0.36108473,0,0.07461889,0
ESP,2022,99.56715,0.35801494,0,0.07484242,0
LKA,2000,44.6906,38.156593,1.7484018,11.275292,4.1291146
LKA,2001,44.820007,38.312008,1.7546451,11.0807,4.0326414
LKA,2002,44.948925,38.47194,1.7567929,10.88614,3.9362009
LKA,2003,45.078354,38.63151,1.7589889,10.691413,3.839733
LKA,2004,45.207798,38.791084,1.7612342,10.496615,3.7432675
LKA,2005,45.336754,38.951027,1.763533,10.30185,3.646835
