Code,Year,"GDP, PPP (constant 2021 international $)"
TUV,2012,38904838
TUV,2013,40596352
TUV,2014,40596352
TUV,2015,44825139
TUV,2016,47362411
TUV,2017,48522029
TUV,2018,49195167
TUV,2019,55994972
TUV,2020,53601225
TUV,2021,54568264
TUV,2022,54937860
TUV,2023,57054510
UGA,1990,18976161859
UGA,1991,20030116010
UGA,1992,20714816861
UGA,1993,22439593108
UGA,1994,23876542912
UGA,1995,26627895166
UGA,1996,29043608326
UGA,1997,30524832892
UGA,1998,32022156984
UGA,1999,34601204977
UGA,2000,35688342775
UGA,2001,37538305526
UGA,2002,40816407789
UGA,2003,43458559445
UGA,2004,46416884994
UGA,2005,49356264462
UGA,2006,54679211422
UGA,2007,59279059602
UGA,2008,64441525832
UGA,2009,68824527391
UGA,2010,72704586957
UGA,2011,79532751291
UGA,2012,82584785315
UGA,2013,85547023791
UGA,2014,89915317733
UGA,2015,94579998410
UGA,2016,99101868411
UGA,2017,1.02205E+11
UGA,2018,1.08648E+11
UGA,2019,1.15644E+11
UGA,2020,1.19057E+11
UGA,2021,1.23267E+11
UGA,2022,1.28923E+11
UGA,2023,1.35803E+11
UGA,2024,1.44137E+11
UKR,1990,1.18766E+12
UKR,1991,1.08433E+12
UKR,1992,9.76981E+11
UKR,1993,8.3825E+11
UKR,1994,6.46291E+11
UKR,1995,5.67443E+11
UKR,1996,5.10699E+11
UKR,1997,4.95378E+11
UKR,1998,4.85966E+11
UKR,1999,4.84994E+11
UKR,2000,5.13608E+11
UKR,2001,5.58806E+11
UKR,2002,5.88644E+11
UKR,2003,6.44663E+11
UKR,2004,7.20703E+11
UKR,2005,7.42838E+11
UKR,2006,7.99081E+11
UKR,2007,8.64732E+11
UKR,2008,8.84133E+11
UKR,2009,7.50306E+11
UKR,2010,7.81009E+11
UKR,2011,8.23537E+11
UKR,2012,8.24791E+11
UKR,2013,8.25166E+11
UKR,2014,7.41998E+11
UKR,2015,6.69483E+11
UKR,2016,6.85825E+11
UKR,2017,7.0201E+11
UKR,2018,7.26499E+11
UKR,2019,7.49743E+11
UKR,2020,7.21607E+11
UKR,2021,7.46471E+11
UKR,2022,5.31796E+11
UKR,2023,5.6123E+11
UKR,2024,5.77583E+11
ARE,1990,2.05116E+11
ARE,1991,2.0688E+11
ARE,1992,2.138E+11
ARE,1993,2.16497E+11
ARE,1994,2.31427E+11
ARE,1995,2.46904E+11
ARE,1996,2.61221E+11
ARE,1997,2.82616E+11
ARE,1998,2.83441E+11
ARE,1999,2.91667E+11
ARE,2000,3.23321E+11
ARE,2001,3.27844E+11
ARE,2002,3.35822E+11
ARE,2003,3.65376E+11
ARE,2004,4.0033E+11
ARE,2005,4.19766E+11
ARE,2006,4.6106E+11
ARE,2007,4.75742E+11
ARE,2008,4.90927E+11
ARE,2009,4.65188E+11
ARE,2010,4.72644E+11
ARE,2011,5.02025E+11
ARE,2012,5.11184E+11
ARE,2013,5.37027E+11
ARE,2014,5.59398E+11
ARE,2015,5.97363E+11
ARE,2016,6.30585E+11
ARE,2017,6.35221E+11
ARE,2018,6.43567E+11
ARE,2019,6.507E+11
ARE,2020,6.18444E+11
ARE,2021,6.45376E+11
ARE,2022,6.93842E+11
ARE,2023,7.1895E+11
ARE,2024,7.45994E+11
GBR,1990,1.96405E+12
GBR,1991,1.94238E+12
GBR,1992,1.95017E+12
GBR,1993,1.99873E+12
GBR,1994,2.0756E+12
GBR,1995,2.12815E+12
GBR,1996,2.18309E+12
GBR,1997,2.2906E+12
GBR,1998,2.36855E+12
GBR,1999,2.44098E+12
GBR,2000,2.54696E+12
GBR,2001,2.61249E+12
GBR,2002,2.6594E+12
GBR,2003,2.74323E+12
GBR,2004,2.81066E+12
GBR,2005,2.88747E+12
GBR,2006,2.95621E+12
GBR,2007,3.03381E+12
GBR,2008,3.02626E+12
GBR,2009,2.88643E+12
GBR,2010,2.95089E+12
GBR,2011,2.98448E+12
GBR,2012,3.02952E+12
GBR,2013,3.08405E+12
GBR,2014,3.18257E+12
GBR,2015,3.25332E+12
GBR,2016,3.31584E+12
GBR,2017,3.40392E+12
GBR,2018,3.45175E+12
GBR,2019,3.50783E+12
GBR,2020,3.14663E+12
GBR,2021,3.41648E+12
GBR,2022,3.58181E+12
GBR,2023,3.59603E+12
GBR,2024,3.63561E+12
USA,1990,1.10779E+13
USA,1991,1.10659E+13
USA,1992,1.14557E+13
USA,1993,1.17709E+13
USA,1994,1.22452E+13
USA,1995,1.25739E+13
USA,1996,1.30483E+13
USA,1997,1.36286E+13
USA,1998,1.42395E+13
USA,1999,1.49214E+13
USA,2000,1.55298E+13
USA,2001,1.56782E+13
USA,2002,1.59448E+13
USA,2003,1.63906E+13
USA,2004,1.70213E+13
USA,2005,1.76142E+13
USA,2006,1.81047E+13
USA,2007,1.84675E+13
USA,2008,1.84884E+13
USA,2009,1.80121E+13
USA,2010,1.84975E+13
USA,2011,1.87869E+13
USA,2012,1.9217E+13
USA,2013,1.9624E+13
USA,2014,2.01192E+13
USA,2015,2.07119E+13
USA,2016,2.10887E+13
USA,2017,2.1607E+13
USA,2018,2.22479E+13
USA,2019,2.28228E+13
USA,2020,2.23291E+13
USA,2021,2.36812E+13
USA,2022,2.42761E+13
USA,2023,2.49771E+13
USA,2024,2.56755E+13
VIR,2002,5891955133
VIR,2003,5868618225
VIR,2004,6061454781
VIR,2005,6272715211
VIR,2006,6492573449
VIR,2007,6752964212
VIR,2008,6835257519
VIR,2009,6384486718
VIR,2010,6422562725
VIR,2011,5895639908
VIR,2012,5022348247
VIR,2013,4706685860
VIR,2014,4623164295
VIR,2015,4603512162
VIR,2016,4677207661
VIR,2017,4642816428
VIR,2018,4730022768
VIR,2019,4867587699
VIR,2020,4788979167
VIR,2021,4964620106
VIR,2022,4899522415
,1990,1.24269E+13
,1991,1.2664E+13
,1992,1.30774E+13
,1993,1.36594E+13
,1994,1.41739E+13
,1995,1.4709E+13
,1996,1.55418E+13
,1997,1.64053E+13
,1998,1.67472E+13
,1999,1.72317E+13
,2000,1.82453E+13
,2001,1.88486E+13
,2002,1.97335E+13
,2003,2.08444E+13
,2004,2.24737E+13
,2005,2.40632E+13
,2006,2.60216E+13
,2007,2.83333E+13
,2008,2.99896E+13
,2009,3.07665E+13
,2010,3.32705E+13
,2011,3.54738E+13
,2012,3.73907E+13
,2013,3.93866E+13
,2014,4.11767E+13
,2015,4.28419E+13
,2016,4.4717E+13
,2017,4.69792E+13
,2018,4.91723E+13
,2019,5.11057E+13
,2020,5.06654E+13
,2021,5.4394E+13
,2022,5.61549E+13
,2023,5.86679E+13
,2024,6.10368E+13
URY,1990,43650530878
URY,1991,45195239577
URY,1992,48779939963
URY,1993,50076289359
URY,1994,53722515571
URY,1995,52944828989
URY,1996,55898069188
URY,1997,60676059058
URY,1998,63417943482
URY,1999,62453390858
URY,2000,61248083735
URY,2001,58893627799
URY,2002,54339968248
URY,2003,54777559272
URY,2004,57518716177
URY,2005,61809688403
URY,2006,64343006295
URY,2007,68552011030
URY,2008,73471402512
URY,2009,76589157212
URY,2010,82565722898
URY,2011,86827875346
URY,2012,89900000756
URY,2013,94069148018
URY,2014,97115851334
URY,2015,97475899862
URY,2016,99123045893
URY,2017,1.00848E+11
URY,2018,1.01014E+11
URY,2019,1.01952E+11
URY,2020,94451153281
URY,2021,99971136649
URY,2022,1.04456E+11
URY,2023,1.05231E+11
URY,2024,1.08502E+11
UZB,1990,86251276066
UZB,1991,85826919783
UZB,1992,76214304770
UZB,1993,74461375757
UZB,1994,70589384223
UZB,1995,69954079761
UZB,1996,71143299119
UZB,1997,74842750671
UZB,1998,78060988950
UZB,1999,81417611477
UZB,2000,84539976877
UZB,2001,88060084771
UZB,2002,91559141841
UZB,2003,95434499149
UZB,2004,1.02543E+11
UZB,2005,1.0967E+11
UZB,2006,1.17842E+11
UZB,2007,1.29005E+11
UZB,2008,1.40653E+11
UZB,2009,1.51977E+11
UZB,2010,1.63523E+11
UZB,2011,1.75829E+11
UZB,2012,1.88317E+11
UZB,2013,2.02058E+11
UZB,2014,2.15947E+11
UZB,2015,2.31535E+11
UZB,2016,2.4527E+11
UZB,2017,2.56051E+11
UZB,2018,2.70285E+11
UZB,2019,2.8861E+11
UZB,2020,2.93122E+11
UZB,2021,3.16674E+11
UZB,2022,3.35678E+11
UZB,2023,3.56797E+11
UZB,2024,3.79989E+11
VUT,1990,459244127
VUT,1991,473699472
VUT,1992,485946563
VUT,1993,489520447
VUT,1994,533976081
VUT,1995,539336907
VUT,1996,551889086
VUT,1997,578969250
VUT,1998,585782875
VUT,1999,587758680
VUT,2000,622582260
VUT,2001,601429514
VUT,2002,570165291
VUT,2003,594615889
VUT,2004,618325560
VUT,2005,651129750
VUT,2006,706219868
VUT,2007,726529991
VUT,2008,767222877
VUT,2009,790525764
VUT,2010,800477434
VUT,2011,825610848
VUT,2012,833949911
VUT,2013,837814355
VUT,2014,859388412
VUT,2015,893471065
VUT,2016,924488312
VUT,2017,965282893
VUT,2018,993278320
VUT,2019,1025472334
VUT,2020,974275716
VUT,2021,959152084
VUT,2022,1008895904
VUT,2023,999162154
VUT,2024,1038801497
VNM,1990,1.61663E+11
VNM,1991,1.71299E+11
VNM,1992,1.8611E+11
VNM,1993,2.01134E+11
VNM,1994,2.18912E+11
VNM,1995,2.39798E+11
VNM,1996,2.62195E+11
VNM,1997,2.83569E+11
VNM,1998,2.99915E+11
VNM,1999,3.14232E+11
VNM,2000,3.3556E+11
VNM,2001,3.56341E+11
VNM,2002,3.78865E+11
VNM,2003,4.05003E+11
VNM,2004,4.35525E+11
VNM,2005,4.68396E+11
VNM,2006,5.0108E+11
VNM,2007,5.36804E+11
VNM,2008,5.67197E+11
VNM,2009,5.97814E+11
VNM,2010,6.36213E+11
VNM,2011,6.77014E+11
VNM,2012,7.14281E+11
VNM,2013,7.53949E+11
VNM,2014,8.02369E+11
VNM,2015,8.58432E+11
VNM,2016,9.15861E+11
VNM,2017,9.79423E+11
VNM,2018,1.05254E+12
VNM,2019,1.13E+12
VNM,2020,1.16238E+12
VNM,2021,1.19206E+12
VNM,2022,1.29383E+12
VNM,2023,1.35936E+12
VNM,2024,1.45576E+12
OWID_WRL,1990,5.94506E+13
OWID_WRL,1991,5.99567E+13
OWID_WRL,1992,6.0735E+13
OWID_WRL,1993,6.16597E+13
OWID_WRL,1994,6.33018E+13
OWID_WRL,1995,6.52574E+13
OWID_WRL,1996,6.76713E+13
OWID_WRL,1997,7.03454E+13
OWID_WRL,1998,7.21113E+13
OWID_WRL,1999,7.47213E+13
OWID_WRL,2000,7.83052E+13
OWID_WRL,2001,8.01974E+13
OWID_WRL,2002,8.24118E+13
OWID_WRL,2003,8.54487E+13
OWID_WRL,2004,8.98519E+13
OWID_WRL,2005,9.39776E+13
OWID_WRL,2006,9.88676E+13
OWID_WRL,2007,1.04018E+14
OWID_WRL,2008,1.06936E+14
OWID_WRL,2009,1.06213E+14
OWID_WRL,2010,1.11634E+14
OWID_WRL,2011,1.16041E+14
OWID_WRL,2012,1.19666E+14
OWID_WRL,2013,1.23564E+14
OWID_WRL,2014,1.27815E+14
OWID_WRL,2015,1.32068E+14
OWID_WRL,2016,1.36355E+14
OWID_WRL,2017,1.4155E+14
OWID_WRL,2018,1.46737E+14
OWID_WRL,2019,1.5109E+14
OWID_WRL,2020,1.46875E+14
OWID_WRL,2021,1.56453E+14
OWID_WRL,2022,1.62058E+14
OWID_WRL,2023,1.67633E+14
OWID_WRL,2024,1.73163E+14
ZMB,1990,18882326322
ZMB,1991,18875503499
ZMB,1992,18548783223
ZMB,1993,19809594852
ZMB,1994,18100929747
ZMB,1995,18625434758
ZMB,1996,19783666077
ZMB,1997,20538216584
ZMB,1998,20458991205
ZMB,1999,21410373117
ZMB,2000,22244804500
ZMB,2001,23427531453
ZMB,2002,24483179366
ZMB,2003,26183529803
ZMB,2004,28024859074
ZMB,2005,30052625499
ZMB,2006,32427893191
ZMB,2007,35136412295
ZMB,2008,37867880381
ZMB,2009,41359430886
ZMB,2010,45618717444
ZMB,2011,48159338865
ZMB,2012,51818187350
ZMB,2013,54438911322
ZMB,2014,56993883582
ZMB,2015,58658318773
ZMB,2016,60860997487
ZMB,2017,63006872740
ZMB,2018,65548881175
ZMB,2019,66493641150
ZMB,2020,64641756629
ZMB,2021,68672119764
ZMB,2022,72250777479
ZMB,2023,76129157926
ZMB,2024,79207172680
ZWE,1990,40683908250
ZWE,1991,42934453516
ZWE,1992,39063667773
ZWE,1993,39474406086
ZWE,1994,43119945973
ZWE,1995,43188086564
ZWE,1996,47662673252
ZWE,1997,48940316096
ZWE,1998,50352347869
ZWE,1999,49940555778
ZWE,2000,48412779415
ZWE,2001,49109737241
ZWE,2002,44741905605
ZWE,2003,37137985313
ZWE,2004,34981182695
ZWE,2005,32983378070
ZWE,2006,31841660025
ZWE,2007,30678380115
ZWE,2008,25257833597
ZWE,2009,28610073120
ZWE,2010,34239221638
ZWE,2011,39099107904
ZWE,2012,45615141963
ZWE,2013,46522648617
ZWE,2014,47628485323
ZWE,2015,48476202606
ZWE,2016,48842582863
ZWE,2017,51154991589
ZWE,2018,53717816451
ZWE,2019,50316162716
ZWE,2020,46382982069
ZWE,2021,50310711158
ZWE,2022,53399374351
ZWE,2023,56249176341
ZWE,2024,57390744456
